Iterations	Guesses
1463 	 3.5731
1464 	 3.5731
1465 	 3.5731
1466 	 3.5731
1467 	 3.5731
1468 	 3.5731
1469 	 3.5731
1470 	 3.5731
1471 	 3.5731
1472 	 3.5731
1473 	 3.5731
1474 	 3.5731
1475 	 3.5731
1476 	 3.5731
1477 	 3.5731
1478 	 3.5731
1479 	 3.5731
1480 	 3.5731
1481 	 3.5731
1482 	 3.5731
1483 	 3.5731
1484 	 3.5731
1485 	 3.5731
1486 	 3.5731
1487 	 3.5731
1488 	 3.5731
1489 	 3.5731
1490 	 3.5731
1491 	 3.5731
1492 	 3.5731
1493 	 3.5731
1494 	 3.5731
