Iterations	Guesses
4151 	 3.5532
4152 	 3.5532
4153 	 3.5532
4154 	 3.5532
4155 	 3.5532
4156 	 3.5532
4157 	 3.5532
4158 	 3.5532
4159 	 3.5532
4160 	 3.5532
4161 	 3.5532
4162 	 3.5532
4163 	 3.5532
4164 	 3.5532
4165 	 3.5532
4166 	 3.5532
4167 	 3.5532
4168 	 3.5532
4169 	 3.5532
4170 	 3.5532
4171 	 3.5532
4172 	 3.5532
4173 	 3.5532
4174 	 3.5532
4175 	 3.5532
4176 	 3.5532
4177 	 3.5532
4178 	 3.5532
4179 	 3.5532
4180 	 3.5532
4181 	 3.5532
4182 	 3.5532
4183 	 3.5532
4184 	 3.5532
4185 	 3.5532
4186 	 3.5532
4187 	 3.5532
4188 	 3.5532
4189 	 3.5532
4190 	 3.5532
4191 	 3.5532
4192 	 3.5532
4193 	 3.5532
4194 	 3.5532
4195 	 3.5532
4196 	 3.5532
4197 	 3.5532
4198 	 3.5532
4199 	 3.5532
4200 	 3.5532
4201 	 3.5532
4202 	 3.5532
4203 	 3.5532
4204 	 3.5532
4205 	 3.5532
4206 	 3.5532
4207 	 3.5532
4208 	 3.5532
4209 	 3.5532
4210 	 3.5532
4211 	 3.5532
4212 	 3.5532
4213 	 3.5532
4214 	 3.5532
4215 	 3.5532
4216 	 3.5532
4217 	 3.5532
4218 	 3.5532
4219 	 3.5532
4220 	 3.5532
4221 	 3.5532
4222 	 3.5532
4223 	 3.5532
4224 	 3.5532
4225 	 3.5532
4226 	 3.5532
4227 	 3.5532
4228 	 3.5532
4229 	 3.5532
4230 	 3.5532
4231 	 3.5532
4232 	 3.5532
4233 	 3.5532
4234 	 3.5532
4235 	 3.5532
4236 	 3.5532
4237 	 3.5532
4238 	 3.5532
4239 	 3.5532
4240 	 3.5532
4241 	 3.5532
4242 	 3.5532
4243 	 3.5532
4244 	 3.5532
4245 	 3.5532
4246 	 3.5532
4247 	 3.5532
4248 	 3.5532
4249 	 3.5532
4250 	 3.5532
4251 	 3.5532
4252 	 3.5532
4253 	 3.5532
4254 	 3.5532
4255 	 3.5532
4256 	 3.5532
4257 	 3.5532
4258 	 3.5532
4259 	 3.5532
4260 	 3.5532
4261 	 3.5532
4262 	 3.5532
4263 	 3.5532
4264 	 3.5532
4265 	 3.5532
4266 	 3.5532
4267 	 3.5532
4268 	 3.5532
4269 	 3.5532
4270 	 3.5532
4271 	 3.5532
4272 	 3.5532
4273 	 3.5532
4274 	 3.5532
4275 	 3.5532
4276 	 3.5532
4277 	 3.5532
4278 	 3.5532
4279 	 3.5532
4280 	 3.5532
4281 	 3.5532
4282 	 3.5532
4283 	 3.5532
4284 	 3.5532
4285 	 3.5532
4286 	 3.5532
4287 	 3.5532
4288 	 3.5532
4289 	 3.5532
4290 	 3.5532
4291 	 3.5532
4292 	 3.5532
4293 	 3.5532
4294 	 3.5532
4295 	 3.5532
4296 	 3.5532
4297 	 3.5532
4298 	 3.5532
4299 	 3.5532
4300 	 3.5532
4301 	 3.5532
4302 	 3.5532
4303 	 3.5532
4304 	 3.5532
4305 	 3.5532
4306 	 3.5532
4307 	 3.5532
4308 	 3.5532
4309 	 3.5532
4310 	 3.5532
4311 	 3.5532
4312 	 3.5532
4313 	 3.5532
4314 	 3.5532
4315 	 3.5532
4316 	 3.5532
4317 	 3.5532
4318 	 3.5532
4319 	 3.5532
4320 	 3.5532
4321 	 3.5532
4322 	 3.5532
4323 	 3.5532
4324 	 3.5532
4325 	 3.5532
4326 	 3.5532
4327 	 3.5532
4328 	 3.5532
4329 	 3.5532
4330 	 3.5532
4331 	 3.5532
4332 	 3.5532
4333 	 3.5532
4334 	 3.5532
4335 	 3.5532
4336 	 3.5532
4337 	 3.5532
4338 	 3.5532
4339 	 3.5532
4340 	 3.5532
4341 	 3.5532
4342 	 3.5532
4343 	 3.5532
4344 	 3.5532
4345 	 3.5532
4346 	 3.5532
4347 	 3.5532
4348 	 3.5532
4349 	 3.5532
4350 	 3.5532
4351 	 3.5532
4352 	 3.5532
4353 	 3.5532
4354 	 3.5532
4355 	 3.5532
4356 	 3.5532
4357 	 3.5532
4358 	 3.5532
4359 	 3.5532
4360 	 3.5532
4361 	 3.5532
4362 	 3.5532
4363 	 3.5532
4364 	 3.5532
4365 	 3.5532
4366 	 3.5532
4367 	 3.5532
4368 	 3.5532
4369 	 3.5532
4370 	 3.5532
4371 	 3.5532
4372 	 3.5532
4373 	 3.5532
4374 	 3.5532
4375 	 3.5532
4376 	 3.5532
4377 	 3.5532
4378 	 3.5532
4379 	 3.5532
4380 	 3.5532
4381 	 3.5532
4382 	 3.5532
4383 	 3.5532
4384 	 3.5532
4385 	 3.5532
4386 	 3.5532
4387 	 3.5532
4388 	 3.5532
4389 	 3.5532
4390 	 3.5532
4391 	 3.5532
4392 	 3.5532
4393 	 3.5532
4394 	 3.5532
4395 	 3.5532
4396 	 3.5532
4397 	 3.5532
4398 	 3.5532
4399 	 3.5532
4400 	 3.5532
4401 	 3.5532
4402 	 3.5532
4403 	 3.5532
4404 	 3.5532
4405 	 3.5532
4406 	 3.5532
4407 	 3.5532
4408 	 3.5532
4409 	 3.5532
4410 	 3.5532
4411 	 3.5532
4412 	 3.5532
4413 	 3.5532
4414 	 3.5532
4415 	 3.5532
4416 	 3.5532
4417 	 3.5532
4418 	 3.5532
4419 	 3.5532
4420 	 3.5532
4421 	 3.5532
4422 	 3.5532
4423 	 3.5532
4424 	 3.5532
4425 	 3.5532
4426 	 3.5532
4427 	 3.5532
4428 	 3.5532
4429 	 3.5532
4430 	 3.5532
4431 	 3.5532
4432 	 3.5532
4433 	 3.5532
4434 	 3.5532
4435 	 3.5532
4436 	 3.5532
4437 	 3.5532
4438 	 3.5532
4439 	 3.5532
4440 	 3.5532
4441 	 3.5532
4442 	 3.5532
4443 	 3.5532
4444 	 3.5532
4445 	 3.5532
4446 	 3.5532
4447 	 3.5532
4448 	 3.5532
4449 	 3.5532
4450 	 3.5532
4451 	 3.5532
4452 	 3.5532
4453 	 3.5532
4454 	 3.5532
4455 	 3.5532
4456 	 3.5532
4457 	 3.5532
4458 	 3.5532
4459 	 3.5532
4460 	 3.5532
4461 	 3.5532
4462 	 3.5532
4463 	 3.5532
4464 	 3.5532
4465 	 3.5532
4466 	 3.5532
4467 	 3.5532
4468 	 3.5532
4469 	 3.5532
4470 	 3.5532
4471 	 3.5532
4472 	 3.5532
4473 	 3.5532
4474 	 3.5532
4475 	 3.5532
4476 	 3.5532
4477 	 3.5532
4478 	 3.5532
4479 	 3.5532
4480 	 3.5532
4481 	 3.5532
4482 	 3.5532
4483 	 3.5532
4484 	 3.5532
4485 	 3.5532
4486 	 3.5532
4487 	 3.5532
4488 	 3.5532
4489 	 3.5532
4490 	 3.5532
4491 	 3.5532
4492 	 3.5532
4493 	 3.5532
4494 	 3.5532
4495 	 3.5532
4496 	 3.5532
4497 	 3.5532
4498 	 3.5532
4499 	 3.5532
4500 	 3.5532
4501 	 3.5532
4502 	 3.5532
4503 	 3.5532
4504 	 3.5532
4505 	 3.5532
4506 	 3.5532
4507 	 3.5532
4508 	 3.5532
4509 	 3.5532
4510 	 3.5532
4511 	 3.5532
4512 	 3.5532
4513 	 3.5532
4514 	 3.5532
4515 	 3.5532
4516 	 3.5532
4517 	 3.5532
4518 	 3.5532
4519 	 3.5532
4520 	 3.5532
4521 	 3.5532
4522 	 3.5532
4523 	 3.5532
4524 	 3.5532
4525 	 3.5532
4526 	 3.5532
4527 	 3.5532
4528 	 3.5532
4529 	 3.5532
4530 	 3.5532
4531 	 3.5532
4532 	 3.5532
4533 	 3.5532
4534 	 3.5532
4535 	 3.5532
4536 	 3.5532
4537 	 3.5532
4538 	 3.5532
4539 	 3.5532
4540 	 3.5532
4541 	 3.5532
4542 	 3.5532
4543 	 3.5532
4544 	 3.5532
4545 	 3.5532
4546 	 3.5532
4547 	 3.5532
4548 	 3.5532
4549 	 3.5532
4550 	 3.5532
4551 	 3.5532
4552 	 3.5532
4553 	 3.5532
4554 	 3.5532
4555 	 3.5532
4556 	 3.5532
4557 	 3.5532
4558 	 3.5532
4559 	 3.5532
4560 	 3.5532
4561 	 3.5532
4562 	 3.5532
4563 	 3.5532
4564 	 3.5532
4565 	 3.5532
4566 	 3.5532
4567 	 3.5532
4568 	 3.5532
4569 	 3.5532
4570 	 3.5532
4571 	 3.5532
4572 	 3.5532
4573 	 3.5532
4574 	 3.5532
4575 	 3.5532
4576 	 3.5532
4577 	 3.5532
4578 	 3.5532
4579 	 3.5532
4580 	 3.5532
4581 	 3.5532
4582 	 3.5532
4583 	 3.5532
4584 	 3.5532
4585 	 3.5532
4586 	 3.5532
4587 	 3.5532
4588 	 3.5532
4589 	 3.5532
4590 	 3.5532
4591 	 3.5532
4592 	 3.5532
4593 	 3.5532
4594 	 3.5532
4595 	 3.5532
4596 	 3.5532
4597 	 3.5532
4598 	 3.5532
4599 	 3.5532
4600 	 3.5532
4601 	 3.5532
4602 	 3.5532
4603 	 3.5532
4604 	 3.5532
4605 	 3.5532
4606 	 3.5532
4607 	 3.5532
4608 	 3.5532
4609 	 3.5532
4610 	 3.5532
4611 	 3.5532
4612 	 3.5532
4613 	 3.5532
4614 	 3.5532
4615 	 3.5532
4616 	 3.5532
4617 	 3.5532
4618 	 3.5532
4619 	 3.5532
4620 	 3.5532
4621 	 3.5532
4622 	 3.5532
4623 	 3.5532
4624 	 3.5532
4625 	 3.5532
4626 	 3.5532
4627 	 3.5532
4628 	 3.5532
4629 	 3.5532
4630 	 3.5532
4631 	 3.5532
4632 	 3.5532
4633 	 3.5532
4634 	 3.5532
4635 	 3.5532
4636 	 3.5532
4637 	 3.5532
4638 	 3.5532
4639 	 3.5532
4640 	 3.5532
4641 	 3.5532
4642 	 3.5532
4643 	 3.5532
4644 	 3.5532
4645 	 3.5532
4646 	 3.5532
4647 	 3.5532
4648 	 3.5532
4649 	 3.5532
4650 	 3.5532
4651 	 3.5532
4652 	 3.5532
4653 	 3.5532
4654 	 3.5532
4655 	 3.5532
4656 	 3.5532
4657 	 3.5532
4658 	 3.5532
4659 	 3.5532
4660 	 3.5532
4661 	 3.5532
4662 	 3.5532
4663 	 3.5532
4664 	 3.5532
4665 	 3.5532
4666 	 3.5532
4667 	 3.5532
4668 	 3.5532
4669 	 3.5532
4670 	 3.5532
4671 	 3.5532
4672 	 3.5532
4673 	 3.5532
4674 	 3.5532
4675 	 3.5532
4676 	 3.5532
4677 	 3.5532
4678 	 3.5532
4679 	 3.5532
4680 	 3.5532
4681 	 3.5532
4682 	 3.5532
4683 	 3.5532
4684 	 3.5532
4685 	 3.5532
4686 	 3.5532
4687 	 3.5532
4688 	 3.5532
4689 	 3.5532
4690 	 3.5532
4691 	 3.5532
4692 	 3.5532
4693 	 3.5532
4694 	 3.5532
4695 	 3.5532
4696 	 3.5532
4697 	 3.5532
4698 	 3.5532
4699 	 3.5532
4700 	 3.5532
4701 	 3.5532
4702 	 3.5532
4703 	 3.5532
4704 	 3.5532
4705 	 3.5532
4706 	 3.5532
4707 	 3.5532
4708 	 3.5532
4709 	 3.5532
4710 	 3.5532
4711 	 3.5532
4712 	 3.5532
4713 	 3.5532
4714 	 3.5532
4715 	 3.5532
4716 	 3.5532
4717 	 3.5532
4718 	 3.5532
4719 	 3.5532
4720 	 3.5532
4721 	 3.5532
4722 	 3.5532
4723 	 3.5532
4724 	 3.5532
4725 	 3.5532
4726 	 3.5532
4727 	 3.5532
4728 	 3.5532
4729 	 3.5532
4730 	 3.5532
4731 	 3.5532
4732 	 3.5532
4733 	 3.5532
4734 	 3.5532
4735 	 3.5532
4736 	 3.5532
4737 	 3.5532
4738 	 3.5532
4739 	 3.5532
4740 	 3.5532
4741 	 3.5532
4742 	 3.5532
4743 	 3.5532
4744 	 3.5532
4745 	 3.5532
4746 	 3.5532
4747 	 3.5532
4748 	 3.5532
4749 	 3.5532
4750 	 3.5532
4751 	 3.5532
4752 	 3.5532
4753 	 3.5532
4754 	 3.5532
4755 	 3.5532
4756 	 3.5532
4757 	 3.5532
4758 	 3.5532
4759 	 3.5532
4760 	 3.5532
4761 	 3.5532
4762 	 3.5532
4763 	 3.5532
4764 	 3.5532
4765 	 3.5532
4766 	 3.5532
4767 	 3.5532
4768 	 3.5532
4769 	 3.5532
4770 	 3.5532
4771 	 3.5532
4772 	 3.5532
4773 	 3.5532
4774 	 3.5532
4775 	 3.5532
4776 	 3.5532
4777 	 3.5532
4778 	 3.5532
4779 	 3.5532
4780 	 3.5532
4781 	 3.5532
4782 	 3.5532
4783 	 3.5532
4784 	 3.5532
4785 	 3.5532
4786 	 3.5532
4787 	 3.5532
4788 	 3.5532
4789 	 3.5532
4790 	 3.5532
4791 	 3.5532
4792 	 3.5532
4793 	 3.5532
4794 	 3.5532
4795 	 3.5532
4796 	 3.5532
4797 	 3.5532
4798 	 3.5532
4799 	 3.5532
4800 	 3.5532
4801 	 3.5532
4802 	 3.5532
4803 	 3.5532
4804 	 3.5532
4805 	 3.5532
4806 	 3.5532
4807 	 3.5532
4808 	 3.5532
4809 	 3.5532
4810 	 3.5532
4811 	 3.5532
4812 	 3.5532
4813 	 3.5532
4814 	 3.5532
4815 	 3.5532
4816 	 3.5532
4817 	 3.5532
4818 	 3.5532
4819 	 3.5532
4820 	 3.5532
4821 	 3.5532
4822 	 3.5532
4823 	 3.5532
4824 	 3.5532
4825 	 3.5532
4826 	 3.5532
4827 	 3.5532
4828 	 3.5532
4829 	 3.5532
4830 	 3.5532
4831 	 3.5532
4832 	 3.5532
4833 	 3.5532
4834 	 3.5532
4835 	 3.5532
4836 	 3.5532
4837 	 3.5532
4838 	 3.5532
4839 	 3.5532
4840 	 3.5532
4841 	 3.5532
4842 	 3.5532
4843 	 3.5532
4844 	 3.5532
4845 	 3.5532
4846 	 3.5532
4847 	 3.5532
4848 	 3.5532
4849 	 3.5532
4850 	 3.5532
4851 	 3.5532
4852 	 3.5532
4853 	 3.5532
4854 	 3.5532
4855 	 3.5532
4856 	 3.5532
4857 	 3.5532
4858 	 3.5532
4859 	 3.5532
4860 	 3.5532
4861 	 3.5532
4862 	 3.5532
4863 	 3.5532
4864 	 3.5532
4865 	 3.5532
4866 	 3.5532
4867 	 3.5532
4868 	 3.5532
4869 	 3.5532
4870 	 3.5532
4871 	 3.5532
4872 	 3.5532
4873 	 3.5532
4874 	 3.5532
4875 	 3.5532
4876 	 3.5532
4877 	 3.5532
4878 	 3.5532
4879 	 3.5532
4880 	 3.5532
4881 	 3.5532
4882 	 3.5532
4883 	 3.5532
4884 	 3.5532
4885 	 3.5532
4886 	 3.5532
4887 	 3.5532
4888 	 3.5532
4889 	 3.5532
4890 	 3.5532
4891 	 3.5532
4892 	 3.5532
4893 	 3.5532
4894 	 3.5532
4895 	 3.5532
4896 	 3.5532
4897 	 3.5532
4898 	 3.5532
4899 	 3.5532
4900 	 3.5532
4901 	 3.5532
4902 	 3.5532
4903 	 3.5532
4904 	 3.5532
4905 	 3.5532
4906 	 3.5532
4907 	 3.5532
4908 	 3.5532
4909 	 3.5532
4910 	 3.5532
4911 	 3.5532
4912 	 3.5532
4913 	 3.5532
4914 	 3.5532
4915 	 3.5532
4916 	 3.5532
4917 	 3.5532
4918 	 3.5532
4919 	 3.5532
4920 	 3.5532
4921 	 3.5532
4922 	 3.5532
4923 	 3.5532
4924 	 3.5532
4925 	 3.5532
4926 	 3.5532
4927 	 3.5532
4928 	 3.5532
4929 	 3.5532
4930 	 3.5532
4931 	 3.5532
4932 	 3.5532
4933 	 3.5532
4934 	 3.5532
4935 	 3.5532
4936 	 3.5532
4937 	 3.5532
4938 	 3.5532
4939 	 3.5532
4940 	 3.5532
4941 	 3.5532
4942 	 3.5532
4943 	 3.5532
4944 	 3.5532
4945 	 3.5532
4946 	 3.5532
4947 	 3.5532
4948 	 3.5532
4949 	 3.5532
4950 	 3.5532
4951 	 3.5532
4952 	 3.5532
4953 	 3.5532
4954 	 3.5532
4955 	 3.5532
4956 	 3.5532
4957 	 3.5532
4958 	 3.5532
4959 	 3.5532
4960 	 3.5532
4961 	 3.5532
4962 	 3.5532
4963 	 3.5532
4964 	 3.5532
4965 	 3.5532
4966 	 3.5532
4967 	 3.5532
4968 	 3.5532
4969 	 3.5532
4970 	 3.5532
4971 	 3.5532
4972 	 3.5532
4973 	 3.5532
4974 	 3.5532
4975 	 3.5532
4976 	 3.5532
4977 	 3.5532
4978 	 3.5532
4979 	 3.5532
4980 	 3.5532
4981 	 3.5532
4982 	 3.5532
4983 	 3.5532
4984 	 3.5532
4985 	 3.5532
4986 	 3.5532
4987 	 3.5532
4988 	 3.5532
4989 	 3.5532
4990 	 3.5532
4991 	 3.5532
4992 	 3.5532
4993 	 3.5532
4994 	 3.5532
4995 	 3.5532
4996 	 3.5532
4997 	 3.5532
4998 	 3.5532
4999 	 3.5532
5000 	 3.5532
5001 	 3.5532
5002 	 3.5532
5003 	 3.5532
5004 	 3.5532
5005 	 3.5532
5006 	 3.5532
5007 	 3.5532
5008 	 3.5532
5009 	 3.5532
5010 	 3.5532
5011 	 3.5532
5012 	 3.5532
5013 	 3.5532
5014 	 3.5532
5015 	 3.5532
5016 	 3.5532
5017 	 3.5532
5018 	 3.5532
5019 	 3.5532
5020 	 3.5532
5021 	 3.5532
5022 	 3.5532
5023 	 3.5532
5024 	 3.5532
5025 	 3.5532
5026 	 3.5532
5027 	 3.5532
5028 	 3.5532
5029 	 3.5532
5030 	 3.5532
5031 	 3.5532
5032 	 3.5532
5033 	 3.5532
5034 	 3.5532
5035 	 3.5532
5036 	 3.5532
5037 	 3.5532
5038 	 3.5532
5039 	 3.5532
5040 	 3.5532
5041 	 3.5532
5042 	 3.5532
5043 	 3.5532
5044 	 3.5532
5045 	 3.5532
5046 	 3.5532
5047 	 3.5532
5048 	 3.5532
5049 	 3.5532
5050 	 3.5532
5051 	 3.5532
5052 	 3.5532
5053 	 3.5532
5054 	 3.5532
5055 	 3.5532
5056 	 3.5532
5057 	 3.5532
5058 	 3.5532
5059 	 3.5532
5060 	 3.5532
5061 	 3.5532
5062 	 3.5532
5063 	 3.5532
5064 	 3.5532
5065 	 3.5532
5066 	 3.5532
5067 	 3.5532
5068 	 3.5532
5069 	 3.5532
5070 	 3.5532
5071 	 3.5532
5072 	 3.5532
5073 	 3.5532
5074 	 3.5532
5075 	 3.5532
5076 	 3.5532
5077 	 3.5532
5078 	 3.5532
5079 	 3.5532
5080 	 3.5532
5081 	 3.5532
5082 	 3.5532
5083 	 3.5532
5084 	 3.5532
5085 	 3.5532
5086 	 3.5532
5087 	 3.5532
5088 	 3.5532
5089 	 3.5532
5090 	 3.5532
5091 	 3.5532
5092 	 3.5532
5093 	 3.5532
5094 	 3.5532
5095 	 3.5532
5096 	 3.5532
5097 	 3.5532
5098 	 3.5532
5099 	 3.5532
5100 	 3.5532
5101 	 3.5532
5102 	 3.5532
5103 	 3.5532
5104 	 3.5532
5105 	 3.5532
5106 	 3.5532
5107 	 3.5532
5108 	 3.5532
5109 	 3.5532
5110 	 3.5532
5111 	 3.5532
5112 	 3.5532
5113 	 3.5532
5114 	 3.5532
5115 	 3.5532
5116 	 3.5532
5117 	 3.5532
5118 	 3.5532
5119 	 3.5532
5120 	 3.5532
5121 	 3.5532
5122 	 3.5532
5123 	 3.5532
5124 	 3.5532
5125 	 3.5532
5126 	 3.5532
5127 	 3.5532
5128 	 3.5532
5129 	 3.5532
5130 	 3.5532
5131 	 3.5532
5132 	 3.5532
5133 	 3.5532
5134 	 3.5532
5135 	 3.5532
5136 	 3.5532
5137 	 3.5532
5138 	 3.5532
5139 	 3.5532
5140 	 3.5532
5141 	 3.5532
5142 	 3.5532
5143 	 3.5532
5144 	 3.5532
5145 	 3.5532
5146 	 3.5532
5147 	 3.5532
5148 	 3.5532
5149 	 3.5532
5150 	 3.5532
5151 	 3.5532
5152 	 3.5532
5153 	 3.5532
5154 	 3.5532
5155 	 3.5532
5156 	 3.5532
5157 	 3.5532
5158 	 3.5532
5159 	 3.5532
5160 	 3.5532
5161 	 3.5532
5162 	 3.5532
5163 	 3.5532
5164 	 3.5532
5165 	 3.5532
5166 	 3.5532
5167 	 3.5532
5168 	 3.5532
5169 	 3.5532
5170 	 3.5532
5171 	 3.5532
5172 	 3.5532
5173 	 3.5532
5174 	 3.5532
5175 	 3.5532
5176 	 3.5532
5177 	 3.5532
5178 	 3.5532
5179 	 3.5532
5180 	 3.5532
5181 	 3.5532
5182 	 3.5532
5183 	 3.5532
5184 	 3.5532
5185 	 3.5532
5186 	 3.5532
5187 	 3.5532
5188 	 3.5532
5189 	 3.5532
5190 	 3.5532
5191 	 3.5532
5192 	 3.5532
5193 	 3.5532
5194 	 3.5532
5195 	 3.5532
5196 	 3.5532
5197 	 3.5532
5198 	 3.5532
5199 	 3.5532
5200 	 3.5532
5201 	 3.5532
5202 	 3.5532
5203 	 3.5532
5204 	 3.5532
5205 	 3.5532
5206 	 3.5532
5207 	 3.5532
5208 	 3.5532
5209 	 3.5532
5210 	 3.5532
5211 	 3.5532
5212 	 3.5532
5213 	 3.5532
5214 	 3.5532
5215 	 3.5532
5216 	 3.5532
5217 	 3.5532
5218 	 3.5532
5219 	 3.5532
5220 	 3.5532
5221 	 3.5532
5222 	 3.5532
5223 	 3.5532
5224 	 3.5532
5225 	 3.5532
5226 	 3.5532
5227 	 3.5532
5228 	 3.5532
5229 	 3.5532
5230 	 3.5532
5231 	 3.5532
5232 	 3.5532
5233 	 3.5532
5234 	 3.5532
5235 	 3.5532
5236 	 3.5532
5237 	 3.5532
5238 	 3.5532
5239 	 3.5532
5240 	 3.5532
5241 	 3.5532
5242 	 3.5532
5243 	 3.5532
5244 	 3.5532
5245 	 3.5532
5246 	 3.5532
5247 	 3.5532
5248 	 3.5532
5249 	 3.5532
5250 	 3.5532
5251 	 3.5532
5252 	 3.5532
5253 	 3.5532
5254 	 3.5532
5255 	 3.5532
5256 	 3.5532
5257 	 3.5532
5258 	 3.5532
5259 	 3.5532
5260 	 3.5532
5261 	 3.5532
5262 	 3.5532
5263 	 3.5532
5264 	 3.5532
5265 	 3.5532
5266 	 3.5532
5267 	 3.5532
5268 	 3.5532
5269 	 3.5532
5270 	 3.5532
5271 	 3.5532
5272 	 3.5532
5273 	 3.5532
5274 	 3.5532
5275 	 3.5532
5276 	 3.5532
5277 	 3.5532
5278 	 3.5532
5279 	 3.5532
5280 	 3.5532
5281 	 3.5532
5282 	 3.5532
5283 	 3.5532
5284 	 3.5532
5285 	 3.5532
5286 	 3.5532
5287 	 3.5532
5288 	 3.5532
5289 	 3.5532
5290 	 3.5532
5291 	 3.5532
5292 	 3.5532
5293 	 3.5532
5294 	 3.5532
5295 	 3.5532
5296 	 3.5532
5297 	 3.5532
5298 	 3.5532
5299 	 3.5532
5300 	 3.5532
5301 	 3.5532
5302 	 3.5532
5303 	 3.5532
5304 	 3.5532
5305 	 3.5532
5306 	 3.5532
5307 	 3.5532
5308 	 3.5532
5309 	 3.5532
5310 	 3.5532
5311 	 3.5532
5312 	 3.5532
5313 	 3.5532
5314 	 3.5532
5315 	 3.5532
5316 	 3.5532
5317 	 3.5532
5318 	 3.5532
5319 	 3.5532
5320 	 3.5532
5321 	 3.5532
5322 	 3.5532
5323 	 3.5532
5324 	 3.5532
5325 	 3.5532
5326 	 3.5532
5327 	 3.5532
5328 	 3.5532
5329 	 3.5532
5330 	 3.5532
5331 	 3.5532
5332 	 3.5532
5333 	 3.5532
5334 	 3.5532
5335 	 3.5532
5336 	 3.5532
5337 	 3.5532
5338 	 3.5532
5339 	 3.5532
5340 	 3.5532
5341 	 3.5532
5342 	 3.5532
5343 	 3.5532
5344 	 3.5532
5345 	 3.5532
5346 	 3.5532
5347 	 3.5532
5348 	 3.5532
5349 	 3.5532
5350 	 3.5532
5351 	 3.5532
5352 	 3.5532
5353 	 3.5532
5354 	 3.5532
5355 	 3.5532
5356 	 3.5532
5357 	 3.5532
5358 	 3.5532
5359 	 3.5532
5360 	 3.5532
5361 	 3.5532
5362 	 3.5532
5363 	 3.5532
5364 	 3.5532
5365 	 3.5532
5366 	 3.5532
5367 	 3.5532
5368 	 3.5532
5369 	 3.5532
5370 	 3.5532
5371 	 3.5532
5372 	 3.5532
5373 	 3.5532
5374 	 3.5532
5375 	 3.5532
5376 	 3.5532
5377 	 3.5532
5378 	 3.5532
5379 	 3.5532
5380 	 3.5532
5381 	 3.5532
5382 	 3.5532
5383 	 3.5532
5384 	 3.5532
5385 	 3.5532
5386 	 3.5532
5387 	 3.5532
5388 	 3.5532
5389 	 3.5532
5390 	 3.5532
5391 	 3.5532
5392 	 3.5532
5393 	 3.5532
5394 	 3.5532
5395 	 3.5532
5396 	 3.5532
5397 	 3.5532
5398 	 3.5532
5399 	 3.5532
5400 	 3.5532
5401 	 3.5532
5402 	 3.5532
5403 	 3.5532
5404 	 3.5532
5405 	 3.5532
5406 	 3.5532
5407 	 3.5532
5408 	 3.5532
5409 	 3.5532
5410 	 3.5532
5411 	 3.5532
5412 	 3.5532
5413 	 3.5532
5414 	 3.5532
5415 	 3.5532
5416 	 3.5532
5417 	 3.5532
5418 	 3.5532
5419 	 3.5532
5420 	 3.5532
5421 	 3.5532
5422 	 3.5532
5423 	 3.5532
5424 	 3.5532
5425 	 3.5532
5426 	 3.5532
5427 	 3.5532
5428 	 3.5532
5429 	 3.5532
5430 	 3.5532
5431 	 3.5532
5432 	 3.5532
5433 	 3.5532
5434 	 3.5532
5435 	 3.5532
5436 	 3.5532
5437 	 3.5532
5438 	 3.5532
5439 	 3.5532
5440 	 3.5532
5441 	 3.5532
5442 	 3.5532
5443 	 3.5532
5444 	 3.5532
5445 	 3.5532
5446 	 3.5532
5447 	 3.5532
5448 	 3.5532
5449 	 3.5532
5450 	 3.5532
5451 	 3.5532
5452 	 3.5532
5453 	 3.5532
5454 	 3.5532
5455 	 3.5532
5456 	 3.5532
5457 	 3.5532
5458 	 3.5532
5459 	 3.5532
5460 	 3.5532
5461 	 3.5532
5462 	 3.5532
5463 	 3.5532
5464 	 3.5532
5465 	 3.5532
5466 	 3.5532
5467 	 3.5532
5468 	 3.5532
5469 	 3.5532
5470 	 3.5532
5471 	 3.5532
5472 	 3.5532
5473 	 3.5532
5474 	 3.5532
5475 	 3.5532
5476 	 3.5532
5477 	 3.5532
5478 	 3.5532
5479 	 3.5532
5480 	 3.5532
5481 	 3.5532
5482 	 3.5532
5483 	 3.5532
5484 	 3.5532
5485 	 3.5532
5486 	 3.5532
5487 	 3.5532
5488 	 3.5532
5489 	 3.5532
5490 	 3.5532
5491 	 3.5532
5492 	 3.5532
5493 	 3.5532
5494 	 3.5532
5495 	 3.5532
5496 	 3.5532
5497 	 3.5532
5498 	 3.5532
5499 	 3.5532
5500 	 3.5532
5501 	 3.5532
5502 	 3.5532
5503 	 3.5532
5504 	 3.5532
5505 	 3.5532
5506 	 3.5532
5507 	 3.5532
5508 	 3.5532
5509 	 3.5532
5510 	 3.5532
5511 	 3.5532
5512 	 3.5532
5513 	 3.5532
5514 	 3.5532
5515 	 3.5532
5516 	 3.5532
5517 	 3.5532
5518 	 3.5532
5519 	 3.5532
5520 	 3.5532
5521 	 3.5532
5522 	 3.5532
5523 	 3.5532
5524 	 3.5532
5525 	 3.5532
5526 	 3.5532
5527 	 3.5532
5528 	 3.5532
5529 	 3.5532
5530 	 3.5532
5531 	 3.5532
5532 	 3.5532
5533 	 3.5532
5534 	 3.5532
5535 	 3.5532
5536 	 3.5532
5537 	 3.5532
5538 	 3.5532
5539 	 3.5532
5540 	 3.5532
5541 	 3.5532
5542 	 3.5532
5543 	 3.5532
5544 	 3.5532
5545 	 3.5532
5546 	 3.5532
5547 	 3.5532
5548 	 3.5532
5549 	 3.5532
